EntityName,EntityColumn
1.94165E+11,salsify:data_inheritance_hierarchy_level_id
GJ43_Y02973_DEVSTY,Brand_GLO_S 
GJ43_Y02973_DEVSTY,Gender_GLO_S 
GJ43_Y02973_DEVSTY,Product_Region_GLO_S 
GJ43_Y02973_DEVSTY,Source_System_GLO_S 
GJ43_Y02973_DEVSTY,UOM_GLO_S 
GJ43_Y02973_DEVSTY,salsify:data_inheritance_hierarchy_level_id
GJ43_Y02973,Style_GLO_S 
GJ43_Y02973,Brand_Group_USA_S 
GJ43_Y02973,Category_USA_S 
GJ43_Y02973,Commission_Group_USA_S 
GJ43_Y02973,Gender_Category_USA_S 
GJ43_Y02973,Product_Group_USA_S 
GJ43_Y02973,Silhouette_USA_S 
GJ43_Y02973,Sub_Brand_USA_S 
GJ43_Y02973,Sub_Category_USA_S 
GJ43_Y02973,Attribute_Code_USA_S 
GJ43_Y02973,Magento_Product_Name_USA_A 
GJ43_Y02973,Magento_Product_Name_USA_A 
GJ43_Y02973,salsify:parent_id
GJ43_Y02973,salsify:data_inheritance_hierarchy_level_id
GJ43_Y02973_EIC,NRF_Color_Code_USA_S 
GJ43_Y02973_EIC,Color_Code_GLO_S 
GJ43_Y02973_EIC,Color_Desc_GLO_S 
GJ43_Y02973_EIC,Magento_SKU_GLO_A 
GJ43_Y02973_EIC,salsify:parent_id
GJ43_Y02973_EIC,salsify:data_inheritance_hierarchy_level_id
011919845682,Grid_Value_USA_S 
011919845682,Material_Num_USA_S 
011919845682,UPC_GLO_S 
011919845682,Fiber_Type_GLO_S 
011919845682,Material_Desc_USA_S 
011919845682,NRF_Size_Code_USA_S 
011919845682,Compact_Size_Desc_GLO_S 
011919845682,Size_Code_USA_S 
011919845682,Size_Desc_GLO_S 
011919845682,Case_Qty_USA_S 
011919845682,Country_of_Origin_Code_GLO_S 
011919845682,Country_of_Origin_GLO_S 
011919845682,Tax_Code_USA_S 
011919845682,Magento_SKU_GLO_A 
011919845682,Magento_Price_USA_A 
011919845682,Magento_Price_USA_A 
011919845682,Magento_Product_Name_USA_A 
011919845682,Magento_Product_Name_USA_A 
011919845682,Magento_Quantity_USA_A 
011919845682,Magento_Quantity_USA_A 
011919845682,salsify:parent_id
011919845682,salsify:data_inheritance_hierarchy_level_id
011919845699,Grid_Value_USA_S 
011919845699,Material_Num_USA_S 
011919845699,UPC_GLO_S 
011919845699,Fiber_Type_GLO_S 
011919845699,Material_Desc_USA_S 
011919845699,NRF_Size_Code_USA_S 
011919845699,Compact_Size_Desc_GLO_S 
011919845699,Size_Code_USA_S 
011919845699,Size_Desc_GLO_S 
011919845699,Case_Qty_USA_S 
011919845699,Country_of_Origin_Code_GLO_S 
011919845699,Country_of_Origin_GLO_S 
011919845699,Tax_Code_USA_S 
011919845699,Magento_SKU_GLO_A 
011919845699,Magento_Price_USA_A 
011919845699,Magento_Price_USA_A 
011919845699,Magento_Product_Name_USA_A 
011919845699,Magento_Product_Name_USA_A 
011919845699,Magento_Quantity_USA_A 
011919845699,Magento_Quantity_USA_A 
011919845699,salsify:parent_id
011919845699,salsify:data_inheritance_hierarchy_level_id
011919847907,Grid_Value_USA_S 
011919847907,Material_Num_USA_S 
011919847907,UPC_GLO_S 
011919847907,Fiber_Type_GLO_S 
011919847907,Material_Desc_USA_S 
011919847907,NRF_Size_Code_USA_S 
011919847907,Compact_Size_Desc_GLO_S 
011919847907,Size_Code_USA_S 
011919847907,Size_Desc_GLO_S 
011919847907,Case_Qty_USA_S 
011919847907,Country_of_Origin_Code_GLO_S 
011919847907,Country_of_Origin_GLO_S 
011919847907,Tax_Code_USA_S 
011919847907,Magento_SKU_GLO_A 
011919847907,Magento_Price_USA_A 
011919847907,Magento_Price_USA_A 
011919847907,Magento_Product_Name_USA_A 
011919847907,Magento_Product_Name_USA_A 
011919847907,Magento_Quantity_USA_A 
011919847907,Magento_Quantity_USA_A 
011919847907,salsify:parent_id
011919847907,salsify:data_inheritance_hierarchy_level_id
011919847921,Grid_Value_USA_S 
011919847921,Material_Num_USA_S 
011919847921,UPC_GLO_S 
011919847921,Fiber_Type_GLO_S 
011919847921,Material_Desc_USA_S 
011919847921,NRF_Size_Code_USA_S 
011919847921,Compact_Size_Desc_GLO_S 
011919847921,Size_Code_USA_S 
011919847921,Size_Desc_GLO_S 
011919847921,Case_Qty_USA_S 
011919847921,Country_of_Origin_Code_GLO_S 
011919847921,Country_of_Origin_GLO_S 
011919847921,Tax_Code_USA_S 
011919847921,Magento_SKU_GLO_A 
011919847921,Magento_Price_USA_A 
011919847921,Magento_Price_USA_A 
011919847921,Magento_Product_Name_USA_A 
011919847921,Magento_Product_Name_USA_A 
011919847921,Magento_Quantity_USA_A 
011919847921,Magento_Quantity_USA_A 
011919847921,salsify:parent_id
011919847921,salsify:data_inheritance_hierarchy_level_id
011919847914,Grid_Value_USA_S 
011919847914,Material_Num_USA_S 
011919847914,UPC_GLO_S 
011919847914,Fiber_Type_GLO_S 
011919847914,Material_Desc_USA_S 
011919847914,NRF_Size_Code_USA_S 
011919847914,Compact_Size_Desc_GLO_S 
011919847914,Size_Code_USA_S 
011919847914,Size_Desc_GLO_S 
011919847914,Case_Qty_USA_S 
011919847914,Country_of_Origin_Code_GLO_S 
011919847914,Country_of_Origin_GLO_S 
011919847914,Tax_Code_USA_S 
011919847914,Magento_SKU_GLO_A 
011919847914,Magento_Price_USA_A 
011919847914,Magento_Price_USA_A 
011919847914,Magento_Product_Name_USA_A 
011919847914,Magento_Product_Name_USA_A 
011919847914,Magento_Quantity_USA_A 
011919847914,Magento_Quantity_USA_A 
011919847914,salsify:parent_id
011919847914,salsify:data_inheritance_hierarchy_level_id
45UVBB_DEVSTY,Brand_GLO_S 
45UVBB_DEVSTY,Gender_GLO_S 
45UVBB_DEVSTY,Product_Region_GLO_S 
45UVBB_DEVSTY,Source_System_GLO_S 
45UVBB_DEVSTY,UOM_GLO_S 
45UVBB_DEVSTY,salsify:data_inheritance_hierarchy_level_id
45UVBB,Style_GLO_S 
45UVBB,Brand_Group_USA_S 
45UVBB,Category_USA_S 
45UVBB,Commission_Group_USA_S 
45UVBB,Gender_Category_USA_S 
45UVBB,Product_Group_USA_S 
45UVBB,Silhouette_USA_S 
45UVBB,Sub_Brand_USA_S 
45UVBB,Sub_Category_USA_S 
45UVBB,Attribute_Code_USA_S 
45UVBB,Care_Instructions_GLO_M 
45UVBB,Legal Status
45UVBB,Optimized_Product_Title_GLO_M 
45UVBB,Optimized_Product_Desc_GLO_M 
45UVBB,Optimized_Mkt_Bullet_1_GLO_M 
45UVBB,Optimized_Mkt_Bullet_2_GLO_M 
45UVBB,Optimized_Mkt_Bullet_3_GLO_M 
45UVBB,Optimized_Mkt_Bullet_4_GLO_M 
45UVBB,Optimized_Mkt_Bullet_5_GLO_M 
45UVBB,Optimized_Mkt_Bullet_6_GLO_M 
45UVBB,Optimized_Mkt_Bullet_7_GLO_M 
45UVBB,Optimized_Mkt_Bullet_8_GLO_M 
45UVBB,Optimized_Keywords_GLO_M 
45UVBB,Amazon_Keywords_USA_M 
45UVBB,Mkt_Bullet_1_GLO_M 
45UVBB,Mkt_Bullet_2_GLO_M 
45UVBB,Mkt_Bullet_3_GLO_M 
45UVBB,Mkt_Bullet_4_GLO_M 
45UVBB,Mkt_Bullet_5_GLO_M 
45UVBB,Mkt_Bullet_6_GLO_M 
45UVBB,Mkt_Bullet_7_GLO_M 
45UVBB,Product_Desc_GLO_M 
45UVBB,Lifecycle_Duration_USA_M 
45UVBB,Magento_Product_Name_USA_A 
45UVBB,Magento_Product_Name_USA_A 
45UVBB,salsify:parent_id
45UVBB,salsify:data_inheritance_hierarchy_level_id
45UVBB_AIVO,NRF_Color_Code_USA_S 
45UVBB_AIVO,Color_Code_GLO_S 
45UVBB_AIVO,Color_Desc_GLO_S 
45UVBB_AIVO,Magento_SKU_GLO_A 
45UVBB_AIVO,salsify:parent_id
45UVBB_AIVO,salsify:data_inheritance_hierarchy_level_id
1.96062E+11,Grid_Value_USA_S 
1.96062E+11,Material_Num_USA_S 
1.96062E+11,UPC_GLO_S 
1.96062E+11,Fiber_Type_GLO_S 
1.96062E+11,Material_Desc_USA_S 
1.96062E+11,NRF_Size_Code_USA_S 
1.96062E+11,Size_Code_USA_S 
1.96062E+11,Size_Desc_GLO_S 
1.96062E+11,Case_Qty_USA_S 
1.96062E+11,Country_of_Origin_GLO_S 
1.96062E+11,Tax_Code_USA_S 
1.96062E+11,Magento_SKU_GLO_A 
1.96062E+11,Magento_Price_USA_A 
1.96062E+11,Magento_Price_USA_A 
1.96062E+11,Magento_Product_Name_USA_A 
1.96062E+11,Magento_Product_Name_USA_A 
1.96062E+11,Magento_Quantity_USA_A 
1.96062E+11,Magento_Quantity_USA_A 
1.96062E+11,salsify:parent_id
1.96062E+11,salsify:data_inheritance_hierarchy_level_id
1.96062E+11,Grid_Value_USA_S 
1.96062E+11,Material_Num_USA_S 
1.96062E+11,UPC_GLO_S 
1.96062E+11,Fiber_Type_GLO_S 
1.96062E+11,Material_Desc_USA_S 
1.96062E+11,NRF_Size_Code_USA_S 
1.96062E+11,Size_Code_USA_S 
1.96062E+11,Size_Desc_GLO_S 
1.96062E+11,Case_Qty_USA_S 
1.96062E+11,Country_of_Origin_GLO_S 
1.96062E+11,Tax_Code_USA_S 
1.96062E+11,Magento_SKU_GLO_A 
1.96062E+11,Magento_Price_USA_A 
1.96062E+11,Magento_Price_USA_A 
1.96062E+11,Magento_Product_Name_USA_A 
1.96062E+11,Magento_Product_Name_USA_A 
1.96062E+11,Magento_Quantity_USA_A 
1.96062E+11,Magento_Quantity_USA_A 
1.96062E+11,salsify:parent_id
1.96062E+11,salsify:data_inheritance_hierarchy_level_id
1.96062E+11,Grid_Value_USA_S 
1.96062E+11,Material_Num_USA_S 
1.96062E+11,UPC_GLO_S 
1.96062E+11,Fiber_Type_GLO_S 
1.96062E+11,Material_Desc_USA_S 
1.96062E+11,NRF_Size_Code_USA_S 
1.96062E+11,Compact_Size_Desc_GLO_S 
1.96062E+11,Size_Code_USA_S 
1.96062E+11,Size_Desc_GLO_S 
1.96062E+11,Case_Qty_USA_S 
1.96062E+11,Country_of_Origin_GLO_S 
1.96062E+11,Tax_Code_USA_S 
1.96062E+11,Magento_SKU_GLO_A 
1.96062E+11,Magento_Price_USA_A 
1.96062E+11,Magento_Price_USA_A 
1.96062E+11,Magento_Product_Name_USA_A 
1.96062E+11,Magento_Product_Name_USA_A 
1.96062E+11,Magento_Quantity_USA_A 
1.96062E+11,Magento_Quantity_USA_A 
1.96062E+11,salsify:parent_id
1.96062E+11,salsify:data_inheritance_hierarchy_level_id
1.96062E+11,Grid_Value_USA_S 
1.96062E+11,Material_Num_USA_S 
1.96062E+11,UPC_GLO_S 
1.96062E+11,Fiber_Type_GLO_S 
1.96062E+11,Material_Desc_USA_S 
1.96062E+11,NRF_Size_Code_USA_S 
1.96062E+11,Size_Code_USA_S 
1.96062E+11,Size_Desc_GLO_S 
1.96062E+11,Case_Qty_USA_S 
1.96062E+11,Country_of_Origin_GLO_S 
1.96062E+11,Tax_Code_USA_S 
1.96062E+11,Magento_SKU_GLO_A 
1.96062E+11,Magento_Price_USA_A 
1.96062E+11,Magento_Price_USA_A 
1.96062E+11,Magento_Product_Name_USA_A 
1.96062E+11,Magento_Product_Name_USA_A 
1.96062E+11,Magento_Quantity_USA_A 
1.96062E+11,Magento_Quantity_USA_A 
1.96062E+11,salsify:parent_id
1.96062E+11,salsify:data_inheritance_hierarchy_level_id
1.96062E+11,Grid_Value_USA_S 
1.96062E+11,Material_Num_USA_S 
1.96062E+11,UPC_GLO_S 
1.96062E+11,Fiber_Type_GLO_S 
1.96062E+11,Material_Desc_USA_S 
1.96062E+11,NRF_Size_Code_USA_S 
1.96062E+11,Size_Code_USA_S 
1.96062E+11,Size_Desc_GLO_S 
1.96062E+11,Case_Qty_USA_S 
1.96062E+11,Country_of_Origin_GLO_S 
1.96062E+11,Tax_Code_USA_S 
1.96062E+11,Magento_SKU_GLO_A 
1.96062E+11,Magento_Price_USA_A 
1.96062E+11,Magento_Price_USA_A 
1.96062E+11,Magento_Product_Name_USA_A 
1.96062E+11,Magento_Product_Name_USA_A 
1.96062E+11,Magento_Quantity_USA_A 
1.96062E+11,Magento_Quantity_USA_A 
1.96062E+11,salsify:parent_id
1.96062E+11,salsify:data_inheritance_hierarchy_level_id
P551WH_DEVSTY,Brand_GLO_S 
P551WH_DEVSTY,Gender_GLO_S 
P551WH_DEVSTY,Product_Region_GLO_S 
P551WH_DEVSTY,Source_System_GLO_S 
P551WH_DEVSTY,UOM_GLO_S 
P551WH_DEVSTY,salsify:data_inheritance_hierarchy_level_id
P551WH,Style_GLO_S 
P551WH,Brand_Group_USA_S 
P551WH,Category_USA_S 
P551WH,Commission_Group_USA_S 
P551WH,Gender_Category_USA_S 
P551WH,Product_Group_USA_S 
P551WH,Silhouette_USA_S 
P551WH,Sub_Brand_USA_S 
P551WH,Sub_Category_USA_S 
P551WH,Attribute_Code_USA_S 
P551WH,Magento_Product_Name_USA_A 
P551WH,Magento_Product_Name_USA_A 
P551WH,salsify:parent_id
P551WH,salsify:data_inheritance_hierarchy_level_id
P551WH_00D,NRF_Color_Code_USA_S 
P551WH_00D,Color_Code_GLO_S 
P551WH_00D,Color_Desc_GLO_S 
P551WH_00D,Magento_SKU_GLO_A 
P551WH_00D,salsify:parent_id
P551WH_00D,salsify:data_inheritance_hierarchy_level_id
043935725242,Grid_Value_USA_S 
043935725242,Material_Num_USA_S 
043935725242,UPC_GLO_S 
043935725242,Fiber_Type_GLO_S 
043935725242,Material_Desc_USA_S 
043935725242,NRF_Size_Code_USA_S 
043935725242,Compact_Size_Desc_GLO_S 
043935725242,Size_Code_USA_S 
043935725242,Size_Desc_GLO_S 
043935725242,Case_Qty_USA_S 
043935725242,Country_of_Origin_Code_GLO_S 
043935725242,Country_of_Origin_GLO_S 
043935725242,Tax_Code_USA_S 
043935725242,Magento_SKU_GLO_A 
043935725242,Magento_Price_USA_A 
043935725242,Magento_Price_USA_A 
043935725242,Magento_Product_Name_USA_A 
043935725242,Magento_Product_Name_USA_A 
043935725242,Magento_Quantity_USA_A 
043935725242,Magento_Quantity_USA_A 
043935725242,salsify:parent_id
043935725242,salsify:data_inheritance_hierarchy_level_id
7850_DEVSTY,Brand_GLO_S 
7850_DEVSTY,Gender_GLO_S 
7850_DEVSTY,Product_Region_GLO_S 
7850_DEVSTY,Source_System_GLO_S 
7850_DEVSTY,UOM_GLO_S 
7850_DEVSTY,salsify:data_inheritance_hierarchy_level_id
7850,Style_GLO_S 
7850,Brand_Group_USA_S 
7850,Category_USA_S 
7850,Commission_Group_USA_S 
7850,Gender_Category_USA_S 
7850,Product_Group_USA_S 
7850,Silhouette_USA_S 
7850,Sub_Brand_USA_S 
7850,Sub_Category_USA_S 
7850,Attribute_Code_USA_S 
7850,Magento_Product_Name_USA_A 
7850,Magento_Product_Name_USA_A 
7850,salsify:parent_id
7850,salsify:data_inheritance_hierarchy_level_id
7850_PHM,NRF_Color_Code_USA_S 
7850_PHM,Color_Code_GLO_S 
7850_PHM,Color_Desc_GLO_S 
7850_PHM,Magento_SKU_GLO_A 
7850_PHM,salsify:parent_id
7850_PHM,salsify:data_inheritance_hierarchy_level_id
011919407989,Grid_Value_USA_S 
011919407989,Material_Num_USA_S 
011919407989,UPC_GLO_S 
011919407989,Fiber_Type_GLO_S 
011919407989,Material_Desc_USA_S 
011919407989,NRF_Size_Code_USA_S 
011919407989,Compact_Size_Desc_GLO_S 
011919407989,Size_Code_USA_S 
011919407989,Size_Desc_GLO_S 
011919407989,Case_Qty_USA_S 
011919407989,Country_of_Origin_Code_GLO_S 
011919407989,Country_of_Origin_GLO_S 
011919407989,Tax_Code_USA_S 
011919407989,Magento_SKU_GLO_A 
011919407989,Magento_Price_USA_A 
011919407989,Magento_Price_USA_A 
011919407989,Magento_Product_Name_USA_A 
011919407989,Magento_Product_Name_USA_A 
011919407989,Magento_Quantity_USA_A 
011919407989,Magento_Quantity_USA_A 
011919407989,salsify:parent_id
011919407989,salsify:data_inheritance_hierarchy_level_id
011919407972,Grid_Value_USA_S 
011919407972,Material_Num_USA_S 
011919407972,UPC_GLO_S 
011919407972,Fiber_Type_GLO_S 
011919407972,Material_Desc_USA_S 
011919407972,NRF_Size_Code_USA_S 
011919407972,Compact_Size_Desc_GLO_S 
011919407972,Size_Code_USA_S 
011919407972,Size_Desc_GLO_S 
011919407972,Case_Qty_USA_S 
011919407972,Country_of_Origin_Code_GLO_S 
011919407972,Country_of_Origin_GLO_S 
011919407972,Tax_Code_USA_S 
011919407972,Magento_SKU_GLO_A 
011919407972,Magento_Price_USA_A 
011919407972,Magento_Price_USA_A 
011919407972,Magento_Product_Name_USA_A 
011919407972,Magento_Product_Name_USA_A 
011919407972,Magento_Quantity_USA_A 
011919407972,Magento_Quantity_USA_A 
011919407972,salsify:parent_id
011919407972,salsify:data_inheritance_hierarchy_level_id
011919407965,Grid_Value_USA_S 
011919407965,Material_Num_USA_S 
011919407965,UPC_GLO_S 
011919407965,Fiber_Type_GLO_S 
011919407965,Material_Desc_USA_S 
011919407965,NRF_Size_Code_USA_S 
011919407965,Compact_Size_Desc_GLO_S 
011919407965,Size_Code_USA_S 
011919407965,Size_Desc_GLO_S 
011919407965,Case_Qty_USA_S 
011919407965,Country_of_Origin_Code_GLO_S 
011919407965,Country_of_Origin_GLO_S 
011919407965,Tax_Code_USA_S 
011919407965,Magento_SKU_GLO_A 
011919407965,Magento_Price_USA_A 
011919407965,Magento_Price_USA_A 
011919407965,Magento_Product_Name_USA_A 
011919407965,Magento_Product_Name_USA_A 
011919407965,Magento_Quantity_USA_A 
011919407965,Magento_Quantity_USA_A 
011919407965,salsify:parent_id
011919407965,salsify:data_inheritance_hierarchy_level_id
011919407996,Grid_Value_USA_S 
011919407996,Material_Num_USA_S 
011919407996,UPC_GLO_S 
011919407996,Fiber_Type_GLO_S 
011919407996,Material_Desc_USA_S 
011919407996,NRF_Size_Code_USA_S 
011919407996,Compact_Size_Desc_GLO_S 
011919407996,Size_Code_USA_S 
011919407996,Size_Desc_GLO_S 
011919407996,Case_Qty_USA_S 
011919407996,Country_of_Origin_Code_GLO_S 
011919407996,Country_of_Origin_GLO_S 
011919407996,Tax_Code_USA_S 
011919407996,Magento_SKU_GLO_A 
011919407996,Magento_Price_USA_A 
011919407996,Magento_Price_USA_A 
011919407996,Magento_Product_Name_USA_A 
011919407996,Magento_Product_Name_USA_A 
011919407996,Magento_Quantity_USA_A 
011919407996,Magento_Quantity_USA_A 
011919407996,salsify:parent_id
011919407996,salsify:data_inheritance_hierarchy_level_id
P4140_549418_DEVSTY,Brand_GLO_S 
P4140_549418_DEVSTY,Gender_GLO_S 
P4140_549418_DEVSTY,Product_Region_GLO_S 
P4140_549418_DEVSTY,Source_System_GLO_S 
P4140_549418_DEVSTY,UOM_GLO_S 
P4140_549418_DEVSTY,salsify:data_inheritance_hierarchy_level_id
P4140_549418,Style_GLO_S 
P4140_549418,Brand_Group_USA_S 
P4140_549418,Category_USA_S 
P4140_549418,Commission_Group_USA_S 
P4140_549418,Gender_Category_USA_S 
P4140_549418,Product_Group_USA_S 
P4140_549418,Silhouette_USA_S 
P4140_549418,Sub_Brand_USA_S 
P4140_549418,Sub_Category_USA_S 
P4140_549418,Attribute_Code_USA_S 
P4140_549418,Magento_Product_Name_USA_A 
P4140_549418,Magento_Product_Name_USA_A 
P4140_549418,salsify:parent_id
P4140_549418,salsify:data_inheritance_hierarchy_level_id
P4140_549418_4PI,NRF_Color_Code_USA_S 
P4140_549418_4PI,Color_Code_GLO_S 
P4140_549418_4PI,Color_Desc_GLO_S 
P4140_549418_4PI,Magento_SKU_GLO_A 
P4140_549418_4PI,salsify:parent_id
P4140_549418_4PI,salsify:data_inheritance_hierarchy_level_id
7.38994E+11,Grid_Value_USA_S 
7.38994E+11,Material_Num_USA_S 
7.38994E+11,UPC_GLO_S 
7.38994E+11,Fiber_Type_GLO_S 
7.38994E+11,Material_Desc_USA_S 
7.38994E+11,NRF_Size_Code_USA_S 
7.38994E+11,Compact_Size_Desc_GLO_S 
7.38994E+11,Size_Code_USA_S 
7.38994E+11,Size_Desc_GLO_S 
7.38994E+11,Case_Qty_USA_S 
7.38994E+11,Country_of_Origin_Code_GLO_S 
7.38994E+11,Country_of_Origin_GLO_S 
7.38994E+11,Tax_Code_USA_S 
7.38994E+11,Magento_SKU_GLO_A 
7.38994E+11,Magento_Price_USA_A 
7.38994E+11,Magento_Price_USA_A 
7.38994E+11,Magento_Product_Name_USA_A 
7.38994E+11,Magento_Product_Name_USA_A 
7.38994E+11,Magento_Quantity_USA_A 
7.38994E+11,Magento_Quantity_USA_A 
7.38994E+11,salsify:parent_id
7.38994E+11,salsify:data_inheritance_hierarchy_level_id
7.38994E+11,Grid_Value_USA_S 
7.38994E+11,Material_Num_USA_S 
7.38994E+11,UPC_GLO_S 
7.38994E+11,Fiber_Type_GLO_S 
7.38994E+11,Material_Desc_USA_S 
7.38994E+11,NRF_Size_Code_USA_S 
7.38994E+11,Compact_Size_Desc_GLO_S 
7.38994E+11,Size_Code_USA_S 
7.38994E+11,Size_Desc_GLO_S 
7.38994E+11,Case_Qty_USA_S 
7.38994E+11,Country_of_Origin_Code_GLO_S 
7.38994E+11,Country_of_Origin_GLO_S 
7.38994E+11,Tax_Code_USA_S 
7.38994E+11,Magento_SKU_GLO_A 
7.38994E+11,Magento_Price_USA_A 
7.38994E+11,Magento_Price_USA_A 
7.38994E+11,Magento_Product_Name_USA_A 
7.38994E+11,Magento_Product_Name_USA_A 
7.38994E+11,Magento_Quantity_USA_A 
7.38994E+11,Magento_Quantity_USA_A 
7.38994E+11,salsify:parent_id
7.38994E+11,salsify:data_inheritance_hierarchy_level_id
7.38994E+11,Grid_Value_USA_S 
7.38994E+11,Material_Num_USA_S 
7.38994E+11,UPC_GLO_S 
7.38994E+11,Fiber_Type_GLO_S 
7.38994E+11,Material_Desc_USA_S 
7.38994E+11,NRF_Size_Code_USA_S 
7.38994E+11,Compact_Size_Desc_GLO_S 
7.38994E+11,Size_Code_USA_S 
7.38994E+11,Size_Desc_GLO_S 
7.38994E+11,Case_Qty_USA_S 
7.38994E+11,Country_of_Origin_Code_GLO_S 
7.38994E+11,Country_of_Origin_GLO_S 
7.38994E+11,Tax_Code_USA_S 
7.38994E+11,Magento_SKU_GLO_A 
7.38994E+11,Magento_Price_USA_A 
7.38994E+11,Magento_Price_USA_A 
7.38994E+11,Magento_Product_Name_USA_A 
7.38994E+11,Magento_Product_Name_USA_A 
7.38994E+11,Magento_Quantity_USA_A 
7.38994E+11,Magento_Quantity_USA_A 
7.38994E+11,salsify:parent_id
7.38994E+11,salsify:data_inheritance_hierarchy_level_id
7.38994E+11,Grid_Value_USA_S 
7.38994E+11,Material_Num_USA_S 
7.38994E+11,UPC_GLO_S 
7.38994E+11,Fiber_Type_GLO_S 
7.38994E+11,Material_Desc_USA_S 
7.38994E+11,NRF_Size_Code_USA_S 
7.38994E+11,Compact_Size_Desc_GLO_S 
7.38994E+11,Size_Code_USA_S 
7.38994E+11,Size_Desc_GLO_S 
7.38994E+11,Case_Qty_USA_S 
7.38994E+11,Country_of_Origin_Code_GLO_S 
7.38994E+11,Country_of_Origin_GLO_S 
7.38994E+11,Tax_Code_USA_S 
7.38994E+11,Magento_SKU_GLO_A 
7.38994E+11,Magento_Price_USA_A 
7.38994E+11,Magento_Price_USA_A 
7.38994E+11,Magento_Product_Name_USA_A 
7.38994E+11,Magento_Product_Name_USA_A 
7.38994E+11,Magento_Quantity_USA_A 
7.38994E+11,Magento_Quantity_USA_A 
7.38994E+11,salsify:parent_id
7.38994E+11,salsify:data_inheritance_hierarchy_level_id
7.38994E+11,Grid_Value_USA_S 
7.38994E+11,Material_Num_USA_S 
7.38994E+11,UPC_GLO_S 
7.38994E+11,Fiber_Type_GLO_S 
7.38994E+11,Material_Desc_USA_S 
7.38994E+11,NRF_Size_Code_USA_S 
7.38994E+11,Compact_Size_Desc_GLO_S 
7.38994E+11,Size_Code_USA_S 
7.38994E+11,Size_Desc_GLO_S 
7.38994E+11,Case_Qty_USA_S 
7.38994E+11,Country_of_Origin_Code_GLO_S 
7.38994E+11,Country_of_Origin_GLO_S 
7.38994E+11,Tax_Code_USA_S 
7.38994E+11,Magento_SKU_GLO_A 
7.38994E+11,Magento_Price_USA_A 
7.38994E+11,Magento_Price_USA_A 
7.38994E+11,Magento_Product_Name_USA_A 
7.38994E+11,Magento_Product_Name_USA_A 
7.38994E+11,Magento_Quantity_USA_A 
7.38994E+11,Magento_Quantity_USA_A 
7.38994E+11,salsify:parent_id
7.38994E+11,salsify:data_inheritance_hierarchy_level_id
7.38994E+11,Grid_Value_USA_S 
7.38994E+11,Material_Num_USA_S 
7.38994E+11,UPC_GLO_S 
7.38994E+11,Fiber_Type_GLO_S 
7.38994E+11,Material_Desc_USA_S 
7.38994E+11,NRF_Size_Code_USA_S 
7.38994E+11,Compact_Size_Desc_GLO_S 
7.38994E+11,Size_Code_USA_S 
7.38994E+11,Size_Desc_GLO_S 
7.38994E+11,Case_Qty_USA_S 
7.38994E+11,Country_of_Origin_Code_GLO_S 
7.38994E+11,Country_of_Origin_GLO_S 
7.38994E+11,Tax_Code_USA_S 
7.38994E+11,Magento_SKU_GLO_A 
7.38994E+11,Magento_Price_USA_A 
7.38994E+11,Magento_Price_USA_A 
7.38994E+11,Magento_Product_Name_USA_A 
7.38994E+11,Magento_Product_Name_USA_A 
7.38994E+11,Magento_Quantity_USA_A 
7.38994E+11,Magento_Quantity_USA_A 
7.38994E+11,salsify:parent_id
7.38994E+11,salsify:data_inheritance_hierarchy_level_id
7.38994E+11,Grid_Value_USA_S 
7.38994E+11,Material_Num_USA_S 
7.38994E+11,UPC_GLO_S 
7.38994E+11,Fiber_Type_GLO_S 
7.38994E+11,Material_Desc_USA_S 
7.38994E+11,NRF_Size_Code_USA_S 
7.38994E+11,Compact_Size_Desc_GLO_S 
7.38994E+11,Size_Code_USA_S 
7.38994E+11,Size_Desc_GLO_S 
7.38994E+11,Case_Qty_USA_S 
7.38994E+11,Country_of_Origin_Code_GLO_S 
7.38994E+11,Country_of_Origin_GLO_S 
7.38994E+11,Tax_Code_USA_S 
7.38994E+11,Magento_SKU_GLO_A 
7.38994E+11,Magento_Price_USA_A 
7.38994E+11,Magento_Price_USA_A 
7.38994E+11,Magento_Product_Name_USA_A 
7.38994E+11,Magento_Product_Name_USA_A 
7.38994E+11,Magento_Quantity_USA_A 
7.38994E+11,Magento_Quantity_USA_A 
7.38994E+11,salsify:parent_id
7.38994E+11,salsify:data_inheritance_hierarchy_level_id
826940_DEVSTY,Brand_GLO_S 
826940_DEVSTY,Gender_GLO_S 
826940_DEVSTY,Product_Region_GLO_S 
826940_DEVSTY,Source_System_GLO_S 
826940_DEVSTY,UOM_GLO_S 
826940_DEVSTY,salsify:data_inheritance_hierarchy_level_id
826940,Style_GLO_S 
826940,Brand_Group_USA_S 
826940,Category_USA_S 
826940,Commission_Group_USA_S 
826940,Gender_Category_USA_S 
826940,Product_Group_USA_S 
826940,Silhouette_USA_S 
826940,Sub_Brand_USA_S 
826940,Sub_Category_USA_S 
826940,Attribute_Code_USA_S 
826940,Magento_Product_Name_USA_A 
826940,Magento_Product_Name_USA_A 
826940,salsify:parent_id
826940,salsify:data_inheritance_hierarchy_level_id
826940_1Y9,NRF_Color_Code_USA_S 
826940_1Y9,Color_Code_GLO_S 
826940_1Y9,Color_Desc_GLO_S 
826940_1Y9,Magento_SKU_GLO_A 
826940_1Y9,salsify:parent_id
826940_1Y9,salsify:data_inheritance_hierarchy_level_id
