,qualified_name,output_old_func,output_new_func,old_qualified_name,new_qualified_name
0,https://hbiqa01analyticsdls.dfs.core.windows.net/raw/Sales/US/JCP/EDI852JSON/Ingest/{Year}/{Month}/{Day}/a{N}cdc_{N}f{N}b{N}-{N}-{N}-{N}.json,"{'objectType': 'Files', 'updateBy': 'ServiceAdmin', 'id': 'd0b2e20d-c5b9-4b30-9112-044021ef31ee', 'displayText': 'a cdc f b', 'isIndexed': True, 'qualifiedName': 'https://hbiqa01analyticsdls.dfs.core.windows.net/raw/Sales/US/JCP/EDI852JSON/Ingest/{Year}/{Month}/{Day}/a{N}cdc_{N}f{N}b{N}-{N}-{N}-{N}.json', 'entityType': 'azure_datalake_gen2_resource_set', 'updateTime': 1701091524491, 'assetType': ['Azure Data Lake Storage Gen2'], 'createBy': 'ServiceAdmin', 'createTime': 1701091524491, 'name': 'a cdc f b', '@search.highlights': {'qualifiedName': ['<em>https</em>://<em>hbiqa01analyticsdls.dfs.core.windows.net</em>/<em>raw</em>/<em>Sales</em>/<em>US</em>/<em>JCP</em>/<em>EDI852JSON</em>/<em>Ingest</em>/{<em>Year</em>}/{<em>Month</em>}/{<em>Day</em>}/<em>a</em>{<em>N</em>}<em>cdc_</em>{<em>N</em>}<em>f</em>{<em>N</em>}<em>b</em>{<em>N</em>}-{<em>N</em>}-{<em>N</em>}-{<em>N</em>}.<em>json</em>'], 'name': ['a <em>cdc</em> f b'], 'displayText': ['a <em>cdc</em> f b'], '__hitKeywords': ['a', 'b', 'cdc', 'f', 'raw', 'N', 'Month', 'Sales', 'EDI852JSON', 'cdc_', 'Ingest', 'Year', 'JCP', 'json', 'https', 'hbiqa01analyticsdls.dfs.core.windows.net', 'Day', 'US']}, '@search.score': 3505.8025}","{'objectType': 'Files', 'updateBy': 'ServiceAdmin', 'id': 'd0b2e20d-c5b9-4b30-9112-044021ef31ee', 'displayText': 'a cdc f b', 'isIndexed': True, 'qualifiedName': 'https://hbiqa01analyticsdls.dfs.core.windows.net/raw/Sales/US/JCP/EDI852JSON/Ingest/{Year}/{Month}/{Day}/a{N}cdc_{N}f{N}b{N}-{N}-{N}-{N}.json', 'entityType': 'azure_datalake_gen2_resource_set', 'updateTime': 1701091524491, 'assetType': ['Azure Data Lake Storage Gen2'], 'createBy': 'ServiceAdmin', 'createTime': 1701091524491, 'name': 'a cdc f b', '@search.highlights': {'qualifiedName': ['<em>https</em>://<em>hbiqa01analyticsdls.dfs.core.windows.net</em>/<em>raw</em>/<em>Sales</em>/<em>US</em>/<em>JCP</em>/<em>EDI852JSON</em>/<em>Ingest</em>/{<em>Year</em>}/{<em>Month</em>}/{<em>Day</em>}/<em>a</em>{<em>N</em>}<em>cdc_</em>{<em>N</em>}<em>f</em>{<em>N</em>}<em>b</em>{<em>N</em>}-{<em>N</em>}-{<em>N</em>}-{<em>N</em>}.<em>json</em>'], 'name': ['a <em>cdc</em> f b'], 'displayText': ['a <em>cdc</em> f b'], '__hitKeywords': ['a', 'b', 'cdc', 'f', 'raw', 'N', 'Month', 'Sales', 'EDI852JSON', 'cdc_', 'Ingest', 'Year', 'JCP', 'json', 'https', 'hbiqa01analyticsdls.dfs.core.windows.net', 'Day', 'US']}, '@search.score': 3505.8025}",https://hbiqa01analyticsdls.dfs.core.windows.net/raw/Sales/US/JCP/EDI852JSON/Ingest/{Year}/{Month}/{Day}/a{N}cdc_{N}f{N}b{N}-{N}-{N}-{N}.json,https://hbiqa01analyticsdls.dfs.core.windows.net/raw/Sales/US/JCP/EDI852JSON/Ingest/{Year}/{Month}/{Day}/a{N}cdc_{N}f{N}b{N}-{N}-{N}-{N}.json
1,https://hbiqa01analyticsdls.dfs.core.windows.net/raw/Sales/US/JCP/EDI852JSON/Archive/{Year}/{Month}/{Day}/a{N}cdc_{N}f{N}b{N}-{N}-{N}-{N}.json,"{'objectType': 'Files', 'updateBy': 'ServiceAdmin', 'id': '4cad15e2-cd43-4fa3-8ecd-5fa14866d443', 'displayText': 'a cdc f b', 'isIndexed': True, 'qualifiedName': 'https://hbiqa01analyticsdls.dfs.core.windows.net/raw/Sales/US/JCP/EDI852JSON/Archive/{Year}/{Month}/{Day}/a{N}cdc_{N}f{N}b{N}-{N}-{N}-{N}.json', 'entityType': 'azure_datalake_gen2_resource_set', 'updateTime': 1701091566024, 'assetType': ['Azure Data Lake Storage Gen2'], 'createBy': 'ServiceAdmin', 'createTime': 1701091566024, 'name': 'a cdc f b', '@search.highlights': {'qualifiedName': ['<em>https</em>://<em>hbiqa01analyticsdls.dfs.core.windows.net</em>/<em>raw</em>/<em>Sales</em>/<em>US</em>/<em>JCP</em>/<em>EDI852JSON</em>/<em>Archive</em>/{<em>Year</em>}/{<em>Month</em>}/{<em>Day</em>}/<em>a</em>{<em>N</em>}<em>cdc_</em>{<em>N</em>}<em>f</em>{<em>N</em>}<em>b</em>{<em>N</em>}-{<em>N</em>}-{<em>N</em>}-{<em>N</em>}.<em>json</em>'], 'name': ['a <em>cdc</em> f b'], 'displayText': ['a <em>cdc</em> f b'], '__hitKeywords': ['a', 'b', 'Archive', 'cdc', 'f', 'raw', 'N', 'Month', 'Sales', 'EDI852JSON', 'cdc_', 'Year', 'JCP', 'json', 'https', 'hbiqa01analyticsdls.dfs.core.windows.net', 'Day', 'US']}, '@search.score': 3511.263}","{'objectType': 'Files', 'updateBy': 'ServiceAdmin', 'id': '4cad15e2-cd43-4fa3-8ecd-5fa14866d443', 'displayText': 'a cdc f b', 'isIndexed': True, 'qualifiedName': 'https://hbiqa01analyticsdls.dfs.core.windows.net/raw/Sales/US/JCP/EDI852JSON/Archive/{Year}/{Month}/{Day}/a{N}cdc_{N}f{N}b{N}-{N}-{N}-{N}.json', 'entityType': 'azure_datalake_gen2_resource_set', 'updateTime': 1701091566024, 'assetType': ['Azure Data Lake Storage Gen2'], 'createBy': 'ServiceAdmin', 'createTime': 1701091566024, 'name': 'a cdc f b', '@search.highlights': {'qualifiedName': ['<em>https</em>://<em>hbiqa01analyticsdls.dfs.core.windows.net</em>/<em>raw</em>/<em>Sales</em>/<em>US</em>/<em>JCP</em>/<em>EDI852JSON</em>/<em>Archive</em>/{<em>Year</em>}/{<em>Month</em>}/{<em>Day</em>}/<em>a</em>{<em>N</em>}<em>cdc_</em>{<em>N</em>}<em>f</em>{<em>N</em>}<em>b</em>{<em>N</em>}-{<em>N</em>}-{<em>N</em>}-{<em>N</em>}.<em>json</em>'], 'name': ['a <em>cdc</em> f b'], 'displayText': ['a <em>cdc</em> f b'], '__hitKeywords': ['a', 'b', 'Archive', 'cdc', 'f', 'raw', 'N', 'Month', 'Sales', 'EDI852JSON', 'cdc_', 'Year', 'JCP', 'json', 'https', 'hbiqa01analyticsdls.dfs.core.windows.net', 'Day', 'US']}, '@search.score': 3511.263}",https://hbiqa01analyticsdls.dfs.core.windows.net/raw/Sales/US/JCP/EDI852JSON/Archive/{Year}/{Month}/{Day}/a{N}cdc_{N}f{N}b{N}-{N}-{N}-{N}.json,https://hbiqa01analyticsdls.dfs.core.windows.net/raw/Sales/US/JCP/EDI852JSON/Archive/{Year}/{Month}/{Day}/a{N}cdc_{N}f{N}b{N}-{N}-{N}-{N}.json
2,https://hbiqa01vendorfilesdls.dfs.core.windows.net/jcp/inbound/EDIJSON/EDI852/a{N}cdc_{N}f{N}b{N}-{N}-{N}-{N}.json,"{'objectType': 'Files', 'updateBy': 'ServiceAdmin', 'id': '025fcba4-8590-46d6-901b-f91fec147a38', 'displayText': 'a cdc f b', 'isIndexed': True, 'qualifiedName': 'https://hbiqa01vendorfilesdls.dfs.core.windows.net/jcp/inbound/EDIJSON/EDI852/a{N}cdc_{N}f{N}b{N}-{N}-{N}-{N}.json', 'entityType': 'azure_datalake_gen2_resource_set', 'updateTime': 1701091519332, 'assetType': ['Azure Data Lake Storage Gen2'], 'createBy': 'ServiceAdmin', 'createTime': 1701091519332, 'name': 'a cdc f b', '@search.highlights': {'qualifiedName': ['<em>https</em>://<em>hbiqa01vendorfilesdls.dfs.core.windows.net</em>/<em>jcp</em>/<em>inbound</em>/<em>EDIJSON</em>/<em>EDI852</em>/<em>a</em>{<em>N</em>}<em>cdc_</em>{<em>N</em>}<em>f</em>{<em>N</em>}<em>b</em>{<em>N</em>}-{<em>N</em>}-{<em>N</em>}-{<em>N</em>}.<em>json</em>'], 'name': ['a <em>cdc</em> f b'], 'displayText': ['a <em>cdc</em> f b'], '__hitKeywords': ['a', 'b', 'cdc', 'inbound', 'f', 'EDIJSON', 'N', 'cdc_', 'EDI852', 'jcp', 'json', 'https', 'hbiqa01vendorfilesdls.dfs.core.windows.net']}, '@search.score': 3409.7527}","{'objectType': 'Files', 'updateBy': 'ServiceAdmin', 'id': '025fcba4-8590-46d6-901b-f91fec147a38', 'displayText': 'a cdc f b', 'isIndexed': True, 'qualifiedName': 'https://hbiqa01vendorfilesdls.dfs.core.windows.net/jcp/inbound/EDIJSON/EDI852/a{N}cdc_{N}f{N}b{N}-{N}-{N}-{N}.json', 'entityType': 'azure_datalake_gen2_resource_set', 'updateTime': 1701091519332, 'assetType': ['Azure Data Lake Storage Gen2'], 'createBy': 'ServiceAdmin', 'createTime': 1701091519332, 'name': 'a cdc f b', '@search.highlights': {'qualifiedName': ['<em>https</em>://<em>hbiqa01vendorfilesdls.dfs.core.windows.net</em>/<em>jcp</em>/<em>inbound</em>/<em>EDIJSON</em>/<em>EDI852</em>/<em>a</em>{<em>N</em>}<em>cdc_</em>{<em>N</em>}<em>f</em>{<em>N</em>}<em>b</em>{<em>N</em>}-{<em>N</em>}-{<em>N</em>}-{<em>N</em>}.<em>json</em>'], 'name': ['a <em>cdc</em> f b'], 'displayText': ['a <em>cdc</em> f b'], '__hitKeywords': ['a', 'b', 'cdc', 'inbound', 'f', 'EDIJSON', 'N', 'cdc_', 'EDI852', 'jcp', 'json', 'https', 'hbiqa01vendorfilesdls.dfs.core.windows.net']}, '@search.score': 3409.7527}",https://hbiqa01vendorfilesdls.dfs.core.windows.net/jcp/inbound/EDIJSON/EDI852/a{N}cdc_{N}f{N}b{N}-{N}-{N}-{N}.json,https://hbiqa01vendorfilesdls.dfs.core.windows.net/jcp/inbound/EDIJSON/EDI852/a{N}cdc_{N}f{N}b{N}-{N}-{N}-{N}.json
3,https://hbiqa01analyticsdls.dfs.core.windows.net/raw/Finance/GLFinance/SHAREPOINT/AccountDefaultMapping/Ingest/{Year}/{Month}/{Day}/AccountDefaultMapping.csv,"{'objectType': 'Files', 'updateBy': 'ServiceAdmin', 'id': 'aa2e1b34-9d92-4486-af9c-00b42bed2bc1', 'isIndexed': True, 'qualifiedName': 'https://hbiqa01analyticsdls.dfs.core.windows.net/raw/Finance/GLFinance/SHAREPOINT/AccountDefaultMapping/Ingest/{Year}/{Month}/{Day}/AccountDefaultMapping.csv', 'entityType': 'azure_datalake_gen2_resource_set', 'updateTime': 1685979051035, 'assetType': ['Azure Data Lake Storage Gen2'], 'createBy': 'ServiceAdmin', 'createTime': 1685345473650, 'name': 'AccountDefaultMapping', '@search.highlights': {'qualifiedName': ['<em>https</em>://<em>hbiqa01analyticsdls.dfs.core.windows.net</em>/<em>raw</em>/<em>Finance</em>/<em>GLFinance</em>/<em>SHAREPOINT</em>/<em>AccountDefaultMapping</em>/<em>Ingest</em>/{<em>Year</em>}/{<em>Month</em>}/{<em>Day</em>}/<em>AccountDefaultMapping.csv</em>'], 'name': ['<em>AccountDefaultMapping</em>'], '__hitKeywords': ['Account', 'GLFinance', 'Finance', 'raw', 'Mapping', 'Default', 'AccountDefaultMapping', 'Month', 'SHAREPOINT', 'Ingest', 'Year', 'https', 'hbiqa01analyticsdls.dfs.core.windows.net', 'AccountDefaultMapping.csv', 'Day']}, '@search.score': 4299.59, 'displayText': 'AccountDefaultMapping'}","{'objectType': 'Files', 'updateBy': 'ServiceAdmin', 'id': 'aa2e1b34-9d92-4486-af9c-00b42bed2bc1', 'isIndexed': True, 'qualifiedName': 'https://hbiqa01analyticsdls.dfs.core.windows.net/raw/Finance/GLFinance/SHAREPOINT/AccountDefaultMapping/Ingest/{Year}/{Month}/{Day}/AccountDefaultMapping.csv', 'entityType': 'azure_datalake_gen2_resource_set', 'updateTime': 1685979051035, 'assetType': ['Azure Data Lake Storage Gen2'], 'createBy': 'ServiceAdmin', 'createTime': 1685345473650, 'name': 'AccountDefaultMapping', '@search.highlights': {'qualifiedName': ['<em>https</em>://<em>hbiqa01analyticsdls.dfs.core.windows.net</em>/<em>raw</em>/<em>Finance</em>/<em>GLFinance</em>/<em>SHAREPOINT</em>/<em>AccountDefaultMapping</em>/<em>Ingest</em>/{<em>Year</em>}/{<em>Month</em>}/{<em>Day</em>}/<em>AccountDefaultMapping.csv</em>'], 'name': ['<em>AccountDefaultMapping</em>'], '__hitKeywords': ['Account', 'GLFinance', 'Finance', 'raw', 'Mapping', 'Default', 'AccountDefaultMapping', 'Month', 'SHAREPOINT', 'Ingest', 'Year', 'https', 'hbiqa01analyticsdls.dfs.core.windows.net', 'AccountDefaultMapping.csv', 'Day']}, '@search.score': 4299.59, 'displayText': 'AccountDefaultMapping'}",https://hbiqa01analyticsdls.dfs.core.windows.net/raw/Finance/GLFinance/SHAREPOINT/AccountDefaultMapping/Ingest/{Year}/{Month}/{Day}/AccountDefaultMapping.csv,https://hbiqa01analyticsdls.dfs.core.windows.net/raw/Finance/GLFinance/SHAREPOINT/AccountDefaultMapping/Ingest/{Year}/{Month}/{Day}/AccountDefaultMapping.csv
4,https://hbiqa01analyticsdls.dfs.core.windows.net/raw/Finance/GLFinance/SHAREPOINT/AccountExceptionMapping/Ingest/{Year}/{Month}/{Day}/AccountExceptionMapping.csv,"{'objectType': 'Files', 'updateBy': 'ServiceAdmin', 'id': 'f46973ac-0d60-4ad3-8832-b24de6bdca2f', 'isIndexed': True, 'qualifiedName': 'https://hbiqa01analyticsdls.dfs.core.windows.net/raw/Finance/GLFinance/SHAREPOINT/AccountExceptionMapping/Ingest/{Year}/{Month}/{Day}/AccountExceptionMapping.csv', 'entityType': 'azure_datalake_gen2_resource_set', 'updateTime': 1685979042228, 'assetType': ['Azure Data Lake Storage Gen2'], 'createBy': 'ServiceAdmin', 'createTime': 1685345472429, 'name': 'AccountExceptionMapping', '@search.highlights': {'qualifiedName': ['<em>https</em>://<em>hbiqa01analyticsdls.dfs.core.windows.net</em>/<em>raw</em>/<em>Finance</em>/<em>GLFinance</em>/<em>SHAREPOINT</em>/<em>AccountExceptionMapping</em>/<em>Ingest</em>/{<em>Year</em>}/{<em>Month</em>}/{<em>Day</em>}/<em>AccountExceptionMapping.csv</em>'], 'name': ['<em>AccountExceptionMapping</em>'], '__hitKeywords': ['Account', 'GLFinance', 'Finance', 'raw', 'Mapping', 'AccountExceptionMapping.csv', 'Exception', 'Month', 'SHAREPOINT', 'Ingest', 'Year', 'AccountExceptionMapping', 'https', 'hbiqa01analyticsdls.dfs.core.windows.net', 'Day']}, '@search.score': 4455.248, 'displayText': 'AccountExceptionMapping'}","{'objectType': 'Files', 'updateBy': 'ServiceAdmin', 'id': 'f46973ac-0d60-4ad3-8832-b24de6bdca2f', 'isIndexed': True, 'qualifiedName': 'https://hbiqa01analyticsdls.dfs.core.windows.net/raw/Finance/GLFinance/SHAREPOINT/AccountExceptionMapping/Ingest/{Year}/{Month}/{Day}/AccountExceptionMapping.csv', 'entityType': 'azure_datalake_gen2_resource_set', 'updateTime': 1685979042228, 'assetType': ['Azure Data Lake Storage Gen2'], 'createBy': 'ServiceAdmin', 'createTime': 1685345472429, 'name': 'AccountExceptionMapping', '@search.highlights': {'qualifiedName': ['<em>https</em>://<em>hbiqa01analyticsdls.dfs.core.windows.net</em>/<em>raw</em>/<em>Finance</em>/<em>GLFinance</em>/<em>SHAREPOINT</em>/<em>AccountExceptionMapping</em>/<em>Ingest</em>/{<em>Year</em>}/{<em>Month</em>}/{<em>Day</em>}/<em>AccountExceptionMapping.csv</em>'], 'name': ['<em>AccountExceptionMapping</em>'], '__hitKeywords': ['Account', 'GLFinance', 'Finance', 'raw', 'Mapping', 'AccountExceptionMapping.csv', 'Exception', 'Month', 'SHAREPOINT', 'Ingest', 'Year', 'AccountExceptionMapping', 'https', 'hbiqa01analyticsdls.dfs.core.windows.net', 'Day']}, '@search.score': 4455.248, 'displayText': 'AccountExceptionMapping'}",https://hbiqa01analyticsdls.dfs.core.windows.net/raw/Finance/GLFinance/SHAREPOINT/AccountExceptionMapping/Ingest/{Year}/{Month}/{Day}/AccountExceptionMapping.csv,https://hbiqa01analyticsdls.dfs.core.windows.net/raw/Finance/GLFinance/SHAREPOINT/AccountExceptionMapping/Ingest/{Year}/{Month}/{Day}/AccountExceptionMapping.csv
5,https://hbiqa01analyticsdls.dfs.core.windows.net/raw/Finance/GLFinance/SHAREPOINT/AccountGroupMapping/Ingest/{Year}/{Month}/{Day}/AccountGroupMapping.csv,"{'objectType': 'Files', 'updateBy': 'ServiceAdmin', 'id': '8dc7daea-925f-4bce-880e-86939b80839c', 'isIndexed': True, 'qualifiedName': 'https://hbiqa01analyticsdls.dfs.core.windows.net/raw/Finance/GLFinance/SHAREPOINT/AccountGroupMapping/Ingest/{Year}/{Month}/{Day}/AccountGroupMapping.csv', 'entityType': 'azure_datalake_gen2_resource_set', 'updateTime': 1685979034278, 'assetType': ['Azure Data Lake Storage Gen2'], 'createBy': 'ServiceAdmin', 'createTime': 1685345473343, 'name': 'AccountGroupMapping', '@search.highlights': {'qualifiedName': ['<em>https</em>://<em>hbiqa01analyticsdls.dfs.core.windows.net</em>/<em>raw</em>/<em>Finance</em>/<em>GLFinance</em>/<em>SHAREPOINT</em>/<em>AccountGroupMapping</em>/<em>Ingest</em>/{<em>Year</em>}/{<em>Month</em>}/{<em>Day</em>}/<em>AccountGroupMapping.csv</em>'], 'name': ['<em>AccountGroupMapping</em>'], '__hitKeywords': ['Account', 'Group', 'GLFinance', 'Finance', 'AccountGroupMapping', 'raw', 'Mapping', 'Month', 'SHAREPOINT', 'Ingest', 'Year', 'AccountGroupMapping.csv', 'https', 'hbiqa01analyticsdls.dfs.core.windows.net', 'Day']}, '@search.score': 4299.59, 'displayText': 'AccountGroupMapping'}","{'objectType': 'Files', 'updateBy': 'ServiceAdmin', 'id': '8dc7daea-925f-4bce-880e-86939b80839c', 'isIndexed': True, 'qualifiedName': 'https://hbiqa01analyticsdls.dfs.core.windows.net/raw/Finance/GLFinance/SHAREPOINT/AccountGroupMapping/Ingest/{Year}/{Month}/{Day}/AccountGroupMapping.csv', 'entityType': 'azure_datalake_gen2_resource_set', 'updateTime': 1685979034278, 'assetType': ['Azure Data Lake Storage Gen2'], 'createBy': 'ServiceAdmin', 'createTime': 1685345473343, 'name': 'AccountGroupMapping', '@search.highlights': {'qualifiedName': ['<em>https</em>://<em>hbiqa01analyticsdls.dfs.core.windows.net</em>/<em>raw</em>/<em>Finance</em>/<em>GLFinance</em>/<em>SHAREPOINT</em>/<em>AccountGroupMapping</em>/<em>Ingest</em>/{<em>Year</em>}/{<em>Month</em>}/{<em>Day</em>}/<em>AccountGroupMapping.csv</em>'], 'name': ['<em>AccountGroupMapping</em>'], '__hitKeywords': ['Account', 'Group', 'GLFinance', 'Finance', 'AccountGroupMapping', 'raw', 'Mapping', 'Month', 'SHAREPOINT', 'Ingest', 'Year', 'AccountGroupMapping.csv', 'https', 'hbiqa01analyticsdls.dfs.core.windows.net', 'Day']}, '@search.score': 4299.59, 'displayText': 'AccountGroupMapping'}",https://hbiqa01analyticsdls.dfs.core.windows.net/raw/Finance/GLFinance/SHAREPOINT/AccountGroupMapping/Ingest/{Year}/{Month}/{Day}/AccountGroupMapping.csv,https://hbiqa01analyticsdls.dfs.core.windows.net/raw/Finance/GLFinance/SHAREPOINT/AccountGroupMapping/Ingest/{Year}/{Month}/{Day}/AccountGroupMapping.csv
6,https://hbiqa01analyticsdls.dfs.core.windows.net/curated/Business/US/DimFinancialMeasure/Archive/AccountType=/{SparkPartitions},"{'objectType': 'Files', 'updateBy': 'ServiceAdmin', 'id': '678a6c32-3389-4065-960e-6926f8444b94', 'collectionId': 'rtywuy', 'isIndexed': True, 'qualifiedName': 'https://hbiqa01analyticsdls.dfs.core.windows.net/curated/Business/US/DimFinancialMeasure/Archive/AccountType=/{SparkPartitions}', 'entityType': 'azure_datalake_gen2_resource_set', 'updateTime': 1689042344244, 'assetType': ['Azure Data Lake Storage Gen2'], 'createBy': 'ServiceAdmin', 'createTime': 1687553734827, 'name': 'AccountType=', '@search.highlights': {'qualifiedName': ['<em>https</em>://<em>hbiqa01analyticsdls.dfs.core.windows.net</em>/<em>curated</em>/<em>Business</em>/<em>US</em>/<em>DimFinancialMeasure</em>/<em>Archive</em>/<em>AccountType</em>=/{<em>SparkPartitions</em>}'], 'name': ['<em>AccountType</em>='], '__hitKeywords': ['Archive', 'curated', 'SparkPartitions', 'DimFinancialMeasure', 'https', 'hbiqa01analyticsdls.dfs.core.windows.net', 'AccountType', 'US', 'Business']}, '@search.score': 3934.0247, 'displayText': 'AccountType='}","{'objectType': 'Files', 'updateBy': 'ServiceAdmin', 'id': '678a6c32-3389-4065-960e-6926f8444b94', 'collectionId': 'rtywuy', 'isIndexed': True, 'qualifiedName': 'https://hbiqa01analyticsdls.dfs.core.windows.net/curated/Business/US/DimFinancialMeasure/Archive/AccountType=/{SparkPartitions}', 'entityType': 'azure_datalake_gen2_resource_set', 'updateTime': 1689042344244, 'assetType': ['Azure Data Lake Storage Gen2'], 'createBy': 'ServiceAdmin', 'createTime': 1687553734827, 'name': 'AccountType=', '@search.highlights': {'qualifiedName': ['<em>https</em>://<em>hbiqa01analyticsdls.dfs.core.windows.net</em>/<em>curated</em>/<em>Business</em>/<em>US</em>/<em>DimFinancialMeasure</em>/<em>Archive</em>/<em>AccountType</em>=/{<em>SparkPartitions</em>}'], 'name': ['<em>AccountType</em>='], '__hitKeywords': ['Archive', 'curated', 'SparkPartitions', 'DimFinancialMeasure', 'https', 'hbiqa01analyticsdls.dfs.core.windows.net', 'AccountType', 'US', 'Business']}, '@search.score': 3934.0247, 'displayText': 'AccountType='}",https://hbiqa01analyticsdls.dfs.core.windows.net/curated/Business/US/DimFinancialMeasure/Archive/AccountType=/{SparkPartitions},https://hbiqa01analyticsdls.dfs.core.windows.net/curated/Business/US/DimFinancialMeasure/Archive/AccountType=/{SparkPartitions}
7,https://hbidv01analyticsdls.dfs.core.windows.net/raw/validation/delta/AdvancedAnalytics_ForecastandInventoryPlanning_OAKDWHP{N}_{N}_W.{N}.csv,"{'objectType': 'Files', 'updateBy': 'ServiceAdmin', 'id': '376b5b8e-45d9-433d-b29a-7459c950c84e', 'collectionId': 'e3wy8a', 'displayText': 'AdvancedAnalytics ForecastandInventoryPlanning OAKDWHP W', 'isIndexed': True, 'qualifiedName': 'https://hbidv01analyticsdls.dfs.core.windows.net/raw/validation/delta/AdvancedAnalytics_ForecastandInventoryPlanning_OAKDWHP{N}_{N}_W.{N}.csv', 'entityType': 'azure_datalake_gen2_resource_set', 'updateTime': 1692886305410, 'assetType': ['Azure Data Lake Storage Gen2'], 'createBy': 'ServiceAdmin', 'createTime': 1692886305410, 'name': 'AdvancedAnalytics ForecastandInventoryPlanning OAKDWHP W', '@search.highlights': {'qualifiedName': ['<em>https</em>://<em>hbidv01analyticsdls.dfs.core.windows.net</em>/<em>raw</em>/<em>validation</em>/<em>delta</em>/<em>AdvancedAnalytics_ForecastandInventoryPlanning_OAKDWHP</em>{<em>N</em>}_{<em>N</em>}<em>_W</em>.{<em>N</em>}.<em>csv</em>'], 'name': ['<em>AdvancedAnalytics</em> <em>ForecastandInventoryPlanning</em> <em>OAKDWHP</em> W'], 'displayText': ['<em>AdvancedAnalytics</em> <em>ForecastandInventoryPlanning</em> <em>OAKDWHP</em> W'], '__hitKeywords': ['ForecastandInventoryPlanning', 'csv', 'delta', '_W', 'raw', 'https', 'hbidv01analyticsdls.dfs.core.windows.net', 'OAKDWHP', 'AdvancedAnalytics_ForecastandInventoryPlanning_OAKDWHP', 'validation', 'N', 'AdvancedAnalytics']}, '@search.score': 4074.5698}","{'objectType': 'Files', 'updateBy': 'ServiceAdmin', 'id': '376b5b8e-45d9-433d-b29a-7459c950c84e', 'collectionId': 'e3wy8a', 'displayText': 'AdvancedAnalytics ForecastandInventoryPlanning OAKDWHP W', 'isIndexed': True, 'qualifiedName': 'https://hbidv01analyticsdls.dfs.core.windows.net/raw/validation/delta/AdvancedAnalytics_ForecastandInventoryPlanning_OAKDWHP{N}_{N}_W.{N}.csv', 'entityType': 'azure_datalake_gen2_resource_set', 'updateTime': 1692886305410, 'assetType': ['Azure Data Lake Storage Gen2'], 'createBy': 'ServiceAdmin', 'createTime': 1692886305410, 'name': 'AdvancedAnalytics ForecastandInventoryPlanning OAKDWHP W', '@search.highlights': {'qualifiedName': ['<em>https</em>://<em>hbidv01analyticsdls.dfs.core.windows.net</em>/<em>raw</em>/<em>validation</em>/<em>delta</em>/<em>AdvancedAnalytics_ForecastandInventoryPlanning_OAKDWHP</em>{<em>N</em>}_{<em>N</em>}<em>_W</em>.{<em>N</em>}.<em>csv</em>'], 'name': ['<em>AdvancedAnalytics</em> <em>ForecastandInventoryPlanning</em> <em>OAKDWHP</em> W'], 'displayText': ['<em>AdvancedAnalytics</em> <em>ForecastandInventoryPlanning</em> <em>OAKDWHP</em> W'], '__hitKeywords': ['ForecastandInventoryPlanning', 'csv', 'delta', '_W', 'raw', 'https', 'hbidv01analyticsdls.dfs.core.windows.net', 'OAKDWHP', 'AdvancedAnalytics_ForecastandInventoryPlanning_OAKDWHP', 'validation', 'N', 'AdvancedAnalytics']}, '@search.score': 4074.5698}",https://hbidv01analyticsdls.dfs.core.windows.net/raw/validation/delta/AdvancedAnalytics_ForecastandInventoryPlanning_OAKDWHP{N}_{N}_W.{N}.csv,https://hbidv01analyticsdls.dfs.core.windows.net/raw/validation/delta/AdvancedAnalytics_ForecastandInventoryPlanning_OAKDWHP{N}_{N}_W.{N}.csv
